size,count,normal
3,1,save the country
3,1,because those central
3,1,those central democratic
3,1,central democratic values
3,1,democratic values are
3,1,values are taught
3,1,are taught in
3,1,taught in schools
3,1,in schools the
3,1,schools the far
3,1,far right has
3,1,right has focused
3,1,focused on attacking
3,1,on attacking schools
3,1,attacking schools from
3,1,schools from kindergartens
3,1,from kindergartens to
3,1,kindergartens to universities
3,1,to universities with
3,1,universities with the
3,1,argument that they
3,1,they are places
3,1,are places of
3,1,places of liberal
3,1,of liberal indoctrination
3,1,liberal indoctrination as
3,1,indoctrination as a
3,1,as a moms
3,1,a moms for
3,1,for liberty chapter
3,1,liberty chapter in
3,1,chapter in indiana
3,1,in indiana put
3,1,indiana put on
3,1,put on its
3,1,on its first
3,1,its first newspaper
3,1,first newspaper he
3,1,newspaper he alone
3,1,he alone who
3,1,alone who owns
3,1,who owns the
3,1,owns the youth
3,1,the youth gains
3,1,youth gains the
3,1,gains the future
3,1,the future while
3,1,future while this
3,1,while this quotation
3,1,this quotation is
3,1,quotation is often
3,1,is often used
3,1,often used by
3,1,used by right
3,1,by right wing
3,1,right wing christian
3,1,wing christian groups
3,1,christian groups to
3,1,groups to warn
3,1,to warn of
3,1,warn of what
3,1,of what they
3,1,what they claim
3,1,they claim liberal
3,1,claim liberal groups
3,1,liberal groups do
3,1,groups do it
3,1,do it is
3,1,it is attributed
3,1,is attributed to
3,1,attributed to german
3,1,to german dictator
3,1,german dictator adolf
3,1,dictator adolf hitler
3,1,using it boomeranged
3,1,it boomeranged on
3,1,boomeranged on the
3,1,on the moms
3,1,liberty group not
3,1,group not least
3,1,not least because
3,1,least because it
3,1,because it coincided
3,1,it coincided with
3,1,coincided with the
3,1,with the popular
3,1,the popular shiny
3,1,popular shiny happy
3,1,shiny happy people
3,1,happy people documentary
3,1,people documentary about
3,1,documentary about the
3,1,about the far
3,1,far right religious
3,1,right religious duggar
3,1,religious duggar family
3,1,duggar family that
3,1,family that showed
3,1,that showed the
3,1,showed the grooming
3,1,the grooming and
3,1,grooming and exploitation
3,1,and exploitation of
3,1,exploitation of children
3,1,of children in
3,1,children in that
3,1,in that brand
3,1,that brand of
3,1,brand of evangelicalism
3,1,liberty have pushed
3,1,have pushed for
3,1,pushed for banning
3,1,for banning books
3,1,banning books that
3,1,books that refer
3,1,that refer to
3,1,refer to any
3,1,to any aspect
3,1,any aspect of
3,1,aspect of modern
3,1,of modern democracy
3,1,modern democracy they
3,1,democracy they find
3,1,they find objectionable
3,1,find objectionable focusing
3,1,objectionable focusing primarily
3,1,focusing primarily on
3,1,primarily on those
3,1,on those with
3,1,those with lgbtq
3,1,with lgbtq content
3,1,lgbtq content or
3,1,content or embrace
3,1,or embrace of
3,1,embrace of minority
3,1,of minority rights
3,1,during the first
3,1,the first half
3,1,first half of
3,1,half of the
3,1,of the 2022-2023
3,1,the 2022-2023 
3,1,2022-2023  
3,1,  school
3,1, school year
3,1,school year pen
3,1,year pen america
3,1,pen america which
3,1,america which advocates
3,1,which advocates for
3,1,advocates for literature
3,1,for literature found
3,1,literature found that
3,1,found that 874
3,1,that 874 unique
3,1,874 unique titles
3,1,unique titles had
3,1,titles had been
3,1,had been challenged
3,1,been challenged up
3,1,challenged up 28%
3,1,up 28% from
3,1,28% from the
3,1,from the previous
3,1,the previous six
3,1,previous six months
3,1,the bans were
3,1,bans were mostly
3,1,were mostly in
3,1,mostly in texas
3,1,in texas florida
3,1,texas florida missouri
3,1,florida missouri utah
3,1,missouri utah and
3,1,utah and south
3,1,and south carolina
3,1,a study by
3,1,study by the
3,1,by the washington
3,1,washington post found
3,1,post found that
3,1,found that two
3,1,that two thirds
3,1,thirds of book
3,1,of book challenges
3,1,book challenges came
3,1,challenges came from
3,1,came from individuals
3,1,from individuals who
3,1,individuals who filed
3,1,who filed 10
3,1,filed 10 or
3,1,10 or more
3,1,or more complaints
3,1,more complaints with
3,1,complaints with the
3,1,with the filers
3,1,the filers often
3,1,filers often affiliated
3,1,often affiliated with
3,1,affiliated with moms
3,1,with moms for
3,1,for liberty or
3,1,liberty or similar
3,1,or similar groups
3,1,and in their
3,1,in their quest
3,1,their quest to
3,1,quest to make
3,1,to make education
3,1,make education align
3,1,education align with
3,1,align with their
3,1,with their ideology
3,1,their ideology the
3,1,ideology the moms
3,1,liberty have joined
3,1,have joined forces
3,1,joined forces with
3,1,forces with far
3,1,with far right
3,1,far right extremist
3,1,right extremist groups
3,1,extremist groups including
3,1,groups including the
3,1,including the proud
3,1,the proud boys
3,1,proud boys the
3,1,boys the three
3,1,the three percenters
3,1,three percenters sovereign
3,1,percenters sovereign citizens
3,1,sovereign citizens groups
3,1,citizens groups and
3,1,groups and so
3,1,and so on
3,1,so on pushing
3,1,on pushing them
3,1,pushing them even
3,1,them even further
3,1,even further to
3,1,further to the
3,1,to the right
3,1,although the southern
3,1,the southern poverty
3,1,southern poverty law
3,1,poverty law center
3,1,law center labeled
3,1,center labeled moms
3,1,labeled moms for
3,1,for liberty an
3,1,liberty an extremist
3,1,an extremist group
3,1,extremist group that
3,1,group that spreads
3,1,that spreads messages
3,1,spreads messages of
3,1,messages of anti-inclusion
3,1,of anti-inclusion and
3,1,anti-inclusion and hate
3,1,and hate the
3,1,hate the group
3,1,the group appeared
3,1,group appeared to
3,1,appeared to offer
3,1,to offer to
3,1,offer to the
3,1,to the republican
3,1,republican party inroads
3,1,party inroads into
3,1,inroads into the
3,1,into the all
3,1,the all important
3,1,all important suburban
3,1,important suburban woman
3,1,suburban woman vote
3,1,woman vote which
3,1,vote which party
3,1,which party leaders
3,1,party leaders interpret
3,1,leaders interpret as
3,1,interpret as white
3,1,as white women
3,1,white women although
3,1,women although in
3,1,although in fact
3,1,in fact the
3,1,fact the 2020
3,1,the 2020 census
3,1,2020 census shows
3,1,census shows that
3,1,shows that suburbs
3,1,that suburbs are
3,1,suburbs are increasingly
3,1,are increasingly diverse
3,1,increasingly diverse in
3,1,diverse in 1990
3,1,in 1990 about
3,1,1990 about 20%
3,1,about 20% of
3,1,20% of people
3,1,of people living
3,1,people living in
3,1,living in the
3,1,in the suburbs
3,1,the suburbs were
3,1,suburbs were people
3,1,were people of
3,1,of color in
3,1,color in 2020
3,1,in 2020 it
3,1,2020 it was
3,1,it was 45%
3,1,when moms for
3,1,for liberty convened
3,1,liberty convened in
3,1,convened in philadelphia
3,1,last week five
3,1,week five candidates
3,1,five candidates for
3,1,candidates for the
3,1,the republican presidential
3,1,republican presidential nomination
3,1,presidential nomination including
3,1,nomination including trump
3,1,including trump showed
3,1,trump showed up
3,1,former south carolina
3,1,south carolina governor
3,1,carolina governor nikki
3,1,governor nikki haley
3,1,nikki haley told
3,1,haley told them
3,1,told them when
3,1,them when they
3,1,when they mentioned
3,1,they mentioned that
3,1,mentioned that this
3,1,that this was
3,1,this was a
3,1,was a terrorist
3,1,a terrorist organization
3,1,terrorist organization i
3,1,organization i said
3,1,i said well
3,1,said well then
3,1,well then count
3,1,then count me
3,1,count me as
3,1,me as a
3,1,as a mom
3,1,a mom for
3,1,mom for liberty
3,1,for liberty because
3,1,liberty because that's
3,1,because that's 
3,1,that's  what
3,1, what i
3,1,what i am
3,1,i am but
3,1,am but here's
3,1,but here's 
3,1,here's  the
3,1, the crisis
3,1,the crisis for
3,1,crisis for the
3,1,republican party leaders
3,1,party leaders who
3,1,leaders who wanted
3,1,who wanted tax
3,1,wanted tax cuts
3,1,cuts and cuts
3,1,and cuts to
3,1,cuts to social
3,1,to social programs
3,1,social programs relied
3,1,programs relied on
3,1,relied on courting
3,1,on courting voters
3,1,courting voters with
3,1,voters with cultural
3,1,with cultural issues
3,1,cultural issues suggesting
3,1,issues suggesting that
3,1,suggesting that their
3,1,that their coalition
3,1,their coalition was
3,1,coalition was protecting
3,1,was protecting the
3,1,protecting the united
3,1,united states from
3,1,states from radicalism
3,1,but the republican
3,1,the republican embrace
3,1,republican embrace of
3,1,embrace of moms
3,1,of moms for
3,1,for liberty illustrates
3,1,liberty illustrates dramatically
3,1,illustrates dramatically and
3,1,dramatically and to
3,1,and to a
3,1,to a wide
3,1,a wide audience
3,1,wide audience how
3,1,audience how radical
3,1,how radical the
3,1,radical the party
3,1,the party itself
3,1,party itself has
3,1,itself has become
3,1,has become threatening
3,1,become threatening to
3,1,threatening to turn
3,1,to turn away
3,1,turn away all
3,1,away all but
3,1,all but its
3,1,but its extremist
3,1,its extremist base
3,1,a strong majority
3,1,strong majority of
3,1,of americans oppose
3,1,americans oppose book
3,1,oppose book banning
3,1,book banning about
3,1,banning about two
3,1,about two thirds
3,1,of the general
3,1,the general population
3,1,general population and
3,1,population and even
3,1,and even 51%
3,1,even 51% of
3,1,51% of republicans
3,1,of republicans oppose
3,1,republicans oppose it
3,1,oppose it recognizing
3,1,it recognizing that
3,1,recognizing that it
3,1,that it echoes
3,1,it echoes the
3,1,echoes the rise
3,1,rise of authoritarians
3,1,as historian nicole
3,1,historian nicole hemmer
3,1,nicole hemmer points
3,1,hemmer points out
3,1,points out today
3,1,out today for
3,1,today for cnn
3,1,for cnn moms
3,1,cnn moms for
3,1,for liberty are
3,1,liberty are indeed
3,1,are indeed a
3,1,indeed a new
3,1,a new version
3,1,new version of
3,1,version of a
3,1,of a broader
3,1,a broader and
3,1,broader and longstanding
3,1,and longstanding reactionary
3,1,longstanding reactionary movement
3,1,reactionary movement centered
3,1,movement centered on
3,1,centered on restoring
3,1,on restoring traditional
3,1,restoring traditional hierarchies
3,1,traditional hierarchies of
3,1,hierarchies of race
3,1,of race gender
3,1,race gender and
3,1,gender and sexuality
3,1,and sexuality that
3,1,sexuality that in
3,1,the us included
3,1,us included the
3,1,included the women
3,1,the women of
3,1,women of the
3,1,of the ku
3,1,the ku klux
3,1,klux klan in
3,1,klan in the
3,1,in the 1920s
3,1,the 1920s and
3,1,1920s and segregationists
3,1,and segregationists who
3,1,segregationists who organized
3,1,who organized as
3,1,organized as restore
3,1,as restore our
3,1,restore our alienated
3,1,our alienated rights
3,1,alienated rights roar
3,1,rights roar in
3,1,roar in the
3,1,in the 1970s
3,1,hemmer observes the
3,1,observes the book
3,1,the book bans
3,1,book bans the
3,1,bans the curricula
3,1,the curricula battles
3,1,curricula battles the
3,1,battles the efforts
3,1,the efforts to
3,1,efforts to fire
3,1,to fire teachers
3,1,fire teachers and
3,1,teachers and disrupt
3,1,and disrupt school
3,1,disrupt school board
3,1,school board meetings
3,1,board meetings little
3,1,meetings little here
3,1,little here is
3,1,here is new
3,1,is new in
3,1,new in the
3,1,the past a
3,1,past a democratic
3,1,a democratic coalition
3,1,democratic coalition has
3,1,coalition has come
3,1,has come together
3,1,together to reject
3,1,to reject such
3,1,reject such extremism
3,1,if it does
3,1,it does so
3,1,does so again
3,1,so again the
3,1,again the republican
3,1,the republican marriage
3,1,republican marriage of
3,1,marriage of elites
3,1,of elites to
3,1,elites to street
3,1,to street fighters
3,1,street fighters will
3,1,fighters will crumble
3,1,will crumble leaving
3,1,crumble leaving room
3,1,leaving room for
3,1,room for the
3,1,the country to
3,1,country to rebuild
3,1,rebuild the relationship
3,1,the relationship between
3,1,relationship between citizens
3,1,between citizens and
3,1,citizens and the
3,1,and the government
3,1,when a similar
3,1,a similar realignment
3,1,similar realignment happened
3,1,realignment happened in
3,1,happened in the
3,1,in the 1930s
3,1,the 1930s under
3,1,1930s under democratic
3,1,under democratic president
3,1,democratic president franklin
3,1,president franklin delano
3,1,delano roosevelt the
3,1,roosevelt the republican
3,1,republican party had
3,1,party had little
3,1,had little choice
3,1,little choice but
3,1,choice but to
3,1,but to follow
3,1,notes https://www.washingtonpost.com/business/2023/07/07/may-jobs-unemployment https://www.washingtonpost.com/opinions/2023/07/07/supreme-court-legitimacy-restoration
3,1,https://www.washingtonpost.com/business/2023/07/07/may-jobs-unemployment https://www.washingtonpost.com/opinions/2023/07/07/supreme-court-legitimacy-restoration https://www.washingtonpost.com/business/2023/07/07/janet-yellen-china-economic-ties
3,1,https://www.washingtonpost.com/opinions/2023/07/07/supreme-court-legitimacy-restoration https://www.washingtonpost.com/business/2023/07/07/janet-yellen-china-economic-ties https://www.brookings.edu/articles/todays-suburbs-are-symbolic-of-americas-rising-diversity-a-2020-census-portrait
3,1,https://www.washingtonpost.com/business/2023/07/07/janet-yellen-china-economic-ties https://www.brookings.edu/articles/todays-suburbs-are-symbolic-of-americas-rising-diversity-a-2020-census-portrait https://apnews.com/article/moms-for-liberty-adolf-hitler-newsletter-quote-bcce698e901b9e782970030ccd710512
3,1,https://www.brookings.edu/articles/todays-suburbs-are-symbolic-of-americas-rising-diversity-a-2020-census-portrait https://apnews.com/article/moms-for-liberty-adolf-hitler-newsletter-quote-bcce698e901b9e782970030ccd710512 https://www.vox.com/policy-and-politics/2021/11/19/22787269/conservatives-america-chris-rufo-patrick-deneen
